

         446349 function calls (435979 primitive calls) in 5.421 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 index_tricks.py:210(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:252(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:257(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:296(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:302(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:312(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:422(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:517(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:522(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:547(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:554(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:605(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:684(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:728(__init__)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.006    0.006 initialise.py:2(<module>)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:158(TokenTransformBase)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:209(MagicAssign)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:241(SystemAssign)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:364(EscapedCommand)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:415(HelpEnd)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:50(PromptStripper)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:518(TransformerManager)
        2    0.000    0.000    0.000    0.000 inputtransformer2.py:69(__init__)
        1    0.000    0.000    0.012    0.012 inputtransformer2.py:8(<module>)
      114    0.003    0.000    0.016    0.000 inspect.py:1089(getfullargspec)
      641    0.001    0.000    0.001    0.000 inspect.py:158(isfunction)
      115    0.000    0.000    0.001    0.000 inspect.py:171(isgeneratorfunction)
      115    0.000    0.000    0.001    0.000 inspect.py:179(iscoroutinefunction)
      146    0.004    0.000    0.011    0.000 inspect.py:2117(_signature_from_function)
      146    0.002    0.000    0.014    0.000 inspect.py:2198(_signature_from_callable)
        3    0.000    0.000    0.000    0.000 inspect.py:228(istraceback)
        3    0.000    0.000    0.000    0.000 inspect.py:238(isframe)
        1    0.000    0.000    0.000    0.000 inspect.py:2399(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2403(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2407(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2435(Parameter)
      275    0.002    0.000    0.005    0.000 inspect.py:2467(__init__)
      547    0.000    0.000    0.000    0.000 inspect.py:2517(name)
       22    0.000    0.000    0.000    0.000 inspect.py:252(iscode)
      387    0.000    0.000    0.000    0.000 inspect.py:2521(default)
      272    0.000    0.000    0.000    0.000 inspect.py:2525(annotation)
      278    0.000    0.000    0.000    0.000 inspect.py:2529(kind)
        1    0.000    0.000    0.000    0.000 inspect.py:2590(BoundArguments)
       27    0.000    0.000    0.000    0.000 inspect.py:2609(__init__)
        1    0.000    0.000    0.008    0.008 inspect.py:27(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2720(Signature)
      146    0.002    0.000    0.002    0.000 inspect.py:2750(__init__)
      421    0.000    0.000    0.001    0.000 inspect.py:2799(<genexpr>)
       32    0.000    0.000    0.002    0.000 inspect.py:2829(from_callable)
      146    0.000    0.000    0.000    0.000 inspect.py:2835(parameters)
      114    0.000    0.000    0.000    0.000 inspect.py:2839(return_annotation)
       27    0.000    0.000    0.000    0.000 inspect.py:2879(_bind)
       27    0.000    0.000    0.001    0.000 inspect.py:3010(bind)
       32    0.000    0.000    0.002    0.000 inspect.py:3081(signature)
       33    0.000    0.000    0.000    0.000 inspect.py:484(unwrap)
        1    0.000    0.000    0.000    0.000 inspect.py:501(_is_wrapper)
       32    0.000    0.000    0.000    0.000 inspect.py:504(_is_wrapper)
        4    0.000    0.000    0.000    0.000 inspect.py:594(getdoc)
        4    0.000    0.000    0.000    0.000 inspect.py:613(cleandoc)
     1570    0.002    0.000    0.002    0.000 inspect.py:63(ismodule)
      792    0.002    0.000    0.004    0.000 inspect.py:642(getfile)
      736    0.011    0.000    0.041    0.000 inspect.py:680(getsourcefile)
     2208    0.002    0.000    0.003    0.000 inspect.py:687(<genexpr>)
     2832    0.010    0.000    0.011    0.000 inspect.py:690(<genexpr>)
      736    0.004    0.000    0.068    0.000 inspect.py:702(getabsfile)
        1    0.008    0.008    0.249    0.249 inspect.py:714(getmodule)
     1410    0.001    0.000    0.002    0.000 inspect.py:72(isclass)
        1    0.000    0.000    0.251    0.251 inspect.py:760(findsource)
        2    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
        1    0.000    0.000    0.000    0.000 inspect.py:882(__init__)
      684    0.001    0.000    0.001    0.000 inspect.py:891(tokeneater)
        1    0.002    0.002    0.038    0.038 inspect.py:935(getblock)
        1    0.000    0.000    0.289    0.289 inspect.py:946(getsourcelines)
        1    0.000    0.000    0.001    0.001 instance.py:1(<module>)
        1    0.000    0.000    0.000    0.000 instance.py:24(InstanceExecutedParam)
        1    0.000    0.000    0.000    0.000 instance.py:243(CompiledInstance)
        1    0.000    0.000    0.000    0.000 instance.py:263(TreeInstance)
        1    0.000    0.000    0.000    0.000 instance.py:318(AnonymousInstance)
        1    0.000    0.000    0.000    0.000 instance.py:331(CompiledInstanceName)
        1    0.000    0.000    0.000    0.000 instance.py:351(CompiledInstanceClassFilter)
        1    0.000    0.000    0.000    0.000 instance.py:37(AnonymousInstanceArguments)
        1    0.000    0.000    0.000    0.000 instance.py:373(BoundMethod)
        1    0.000    0.000    0.000    0.000 instance.py:415(CompiledBoundMethod)
        1    0.000    0.000    0.000    0.000 instance.py:423(SelfName)
        1    0.000    0.000    0.000    0.000 instance.py:437(LazyInstanceClassName)
        1    0.000    0.000    0.000    0.000 instance.py:456(InstanceClassFilter)
        1    0.000    0.000    0.000    0.000 instance.py:479(SelfAttributeFilter)
        1    0.000    0.000    0.000    0.000 instance.py:517(InstanceArguments)
        1    0.000    0.000    0.000    0.000 instance.py:61(AbstractInstanceContext)
        1    0.000    0.000    0.371    0.371 interactiveshell.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:105(ProvisionalWarning)
        1    0.000    0.000    0.109    0.109 interactiveshell.py:2(<module>)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:261(SpaceInInput)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:271(SeparateUnicode)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:283(DummyMod)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:290(ExecutionInfo)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:314(ExecutionResult)
        1    0.000    0.000    0.002    0.002 interactiveshell.py:345(InteractiveShell)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:3705(InteractiveShellABC)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:43(_NoStyle)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:61(get_default_editor)
        1    0.000    0.000    0.001    0.001 interactiveshell.py:90(TerminalInteractiveShell)
        1    0.000    0.000    0.000    0.000 interpreter.py:18(NamespaceObject)
        1    0.000    0.000    0.000    0.000 interpreter.py:23(MixedModuleContext)
        1    0.000    0.000    0.001    0.001 interpreter.py:3(<module>)
        1    0.000    0.000    0.000    0.000 io.py:21(IOStream)
        3    0.000    0.000    0.001    0.000 io.py:24(__init__)
      186    0.000    0.000    0.000    0.000 io.py:36(clone)
        1    0.000    0.000    0.002    0.002 io.py:4(<module>)
        3    0.000    0.000    0.000    0.000 io.py:79(closed)
        1    0.000    0.000    0.000    0.000 io.py:98(Tee)
        1    0.000    0.000    0.000    0.000 ipapp.py:165(LocateIPythonApp)
        1    0.000    0.000    0.001    0.001 ipapp.py:179(TerminalIPythonApp)
        1    0.000    0.000    0.166    0.166 ipapp.py:6(<module>)
        1    0.000    0.000    0.000    0.000 ipapp.py:63(IPAppCrashHandler)
        5    0.000    0.000    0.000    0.000 ipapp.py:99(<lambda>)
        1    0.000    0.000    0.000    0.000 ipstruct.py:28(Struct)
        8    0.000    0.000    0.000    0.000 ipstruct.py:41(__init__)
        1    0.000    0.000    0.000    0.000 ipstruct.py:8(<module>)
        1    0.000    0.000    0.000    0.000 iterable.py:114(CompForContext)
        1    0.000    0.000    0.005    0.005 iterable.py:159(ComprehensionMixin)
        1    0.000    0.000    0.000    0.000 iterable.py:210(_DictMixin)
        1    0.000    0.000    0.000    0.000 iterable.py:215(Sequence)
        1    0.000    0.000    0.007    0.007 iterable.py:22(<module>)
        1    0.000    0.000    0.000    0.000 iterable.py:247(_BaseComprehension)
        1    0.000    0.000    0.000    0.000 iterable.py:256(ListComprehension)
        1    0.000    0.000    0.000    0.000 iterable.py:269(SetComprehension)
        1    0.000    0.000    0.000    0.000 iterable.py:273(GeneratorComprehension)
        1    0.000    0.000    0.000    0.000 iterable.py:277(DictComprehension)
        1    0.000    0.000    0.000    0.000 iterable.py:338(SequenceLiteralContext)
        1    0.000    0.000    0.000    0.000 iterable.py:45(IterableMixin)
        1    0.000    0.000    0.000    0.000 iterable.py:471(DictLiteralContext)
        1    0.000    0.000    0.000    0.000 iterable.py:506(_FakeArray)
        1    0.000    0.000    0.000    0.000 iterable.py:514(FakeSequence)
        1    0.000    0.000    0.000    0.000 iterable.py:540(FakeDict)
        1    0.000    0.000    0.000    0.000 iterable.py:589(MergedArray)
        1    0.000    0.000    0.000    0.000 iterable.py:65(GeneratorBase)
        1    0.000    0.000    0.000    0.000 iterable.py:750(_ArrayInstance)
        1    0.000    0.000    0.000    0.000 iterable.py:784(Slice)
        1    0.000    0.000    0.000    0.000 iterable.py:98(Generator)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 key_bindings.py:124(KeyBindings)
        1    0.000    0.000    0.000    0.000 key_bindings.py:343(key_binding)
        1    0.000    0.000    0.000    0.000 key_bindings.py:358(decorator)
        1    0.000    0.000    0.002    0.002 key_bindings.py:36(<module>)
        1    0.000    0.000    0.000    0.000 key_bindings.py:366(_Proxy)
        1    0.000    0.000    0.000    0.000 key_bindings.py:403(ConditionalKeyBindings)
        1    0.000    0.000    0.000    0.000 key_bindings.py:450(_MergedKeyBindings)
        1    0.000    0.000    0.000    0.000 key_bindings.py:492(DynamicKeyBindings)
        1    0.000    0.000    0.000    0.000 key_bindings.py:514(GlobalOnlyKeyBindings)
        1    0.000    0.000    0.000    0.000 key_bindings.py:57(_Binding)
        1    0.000    0.000    0.000    0.000 key_bindings.py:64(__init__)
        1    0.000    0.000    0.000    0.000 key_bindings.py:86(KeyBindingsBase)
        1    0.000    0.000    0.000    0.000 key_processor.py:35(KeyPress)
        1    0.000    0.000    0.000    0.000 key_processor.py:40(__init__)
        1    0.000    0.000    0.000    0.000 key_processor.py:414(KeyPressEvent)
        1    0.000    0.000    0.000    0.000 key_processor.py:65(KeyProcessor)
        1    0.000    0.000    0.000    0.000 key_processor.py:8(<module>)
        1    0.000    0.000    0.001    0.001 keys.py:1(<module>)
        1    0.000    0.000    0.000    0.000 keys.py:116(<listcomp>)
        1    0.000    0.000    0.000    0.000 keys.py:9(Keys)
        1    0.000    0.000    0.003    0.003 keywords.py:1(<module>)
        1    0.000    0.000    0.000    0.000 keywords.py:22(KeywordName)
        1    0.000    0.000    0.000    0.000 keywords.py:29(Keyword)
        1    0.000    0.000    0.000    0.000 klass.py:136(ClassMixin)
        1    0.000    0.000    0.000    0.000 klass.py:240(ClassContext)
        1    0.000    0.000    0.017    0.017 klass.py:38(<module>)
        1    0.000    0.000    0.000    0.000 klass.py:65(ClassName)
        1    0.000    0.000    0.000    0.000 klass.py:88(ClassFilter)
        1    0.000    0.000    0.000    0.000 laguerre.py:1578(Laguerre)
        1    0.000    0.000    0.000    0.000 laguerre.py:60(<module>)
        1    0.000    0.000    0.000    0.000 latex_symbols.py:1301(<dictcomp>)
        1    0.000    0.000    0.001    0.001 latex_symbols.py:14(<module>)
        1    0.000    0.000    0.000    0.000 layout.py:20(Layout)
        1    0.000    0.000    0.000    0.000 layout.py:3(<module>)
        1    0.000    0.000    0.000    0.000 layout.py:365(InvalidLayoutError)
        1    0.000    0.000    0.000    0.000 lazy_context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy_context.py:16(LazyKnownContext)
        1    0.000    0.000    0.000    0.000 lazy_context.py:22(LazyKnownContexts)
        1    0.000    0.000    0.000    0.000 lazy_context.py:28(LazyUnknownContext)
        1    0.000    0.000    0.000    0.000 lazy_context.py:36(LazyTreeContext)
        1    0.000    0.000    0.000    0.000 lazy_context.py:5(AbstractLazyContext)
        1    0.000    0.000    0.000    0.000 lazy_context.py:56(MergedLazyContexts)
        1    0.000    0.000    0.000    0.000 legendre.py:1613(Legendre)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        1    0.000    0.000    0.007    0.007 lexer.py:10(<module>)
        1    0.000    0.000    0.000    0.000 lexer.py:209(DelegatingLexer)
        1    0.000    0.000    0.000    0.000 lexer.py:248(include)
        1    0.000    0.000    0.000    0.000 lexer.py:255(_inherit)
        1    0.000    0.000    0.000    0.000 lexer.py:265(combined)
       12    0.000    0.000    0.000    0.000 lexer.py:270(__new__)
       12    0.000    0.000    0.000    0.000 lexer.py:273(__init__)
        1    0.000    0.000    0.000    0.000 lexer.py:278(_PseudoMatch)
       45    0.000    0.000    0.000    0.000 lexer.py:305(bygroups)
        1    0.000    0.000    0.000    0.000 lexer.py:331(_This)
        2    0.000    0.000    0.000    0.000 lexer.py:339(using)
        1    0.000    0.000    0.000    0.000 lexer.py:389(default)
        1    0.000    0.000    0.000    0.000 lexer.py:39(LexerMeta)
        7    0.000    0.000    0.000    0.000 lexer.py:397(__init__)
        1    0.000    0.000    0.000    0.000 lexer.py:401(words)
       16    0.000    0.000    0.000    0.000 lexer.py:408(__init__)
        1    0.000    0.000    0.000    0.000 lexer.py:417(RegexLexerMeta)
       15    0.000    0.000    0.001    0.000 lexer.py:45(__new__)
        1    0.000    0.000    0.000    0.000 lexer.py:51(Lexer)
        1    0.000    0.000    0.000    0.000 lexer.py:585(RegexLexer)
        1    0.000    0.000    0.000    0.000 lexer.py:679(LexerContext)
        1    0.000    0.000    0.000    0.000 lexer.py:695(ExtendedRegexLexer)
        1    0.000    0.000    0.000    0.000 lexer.py:831(ProfilingRegexLexerMeta)
        1    0.000    0.000    0.000    0.000 lexer.py:853(ProfilingRegexLexer)
        1    0.000    0.000    0.015    0.015 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:52(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:82(_determine_error_states)
        2    0.000    0.000    0.000    0.000 linecache.py:37(getlines)
        1    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
        1    0.000    0.000    0.005    0.005 linecache.py:6(<module>)
        1    0.000    0.000    0.000    0.000 linecache.py:82(updatecache)
        1    0.000    0.000    0.002    0.002 loader.py:1(<module>)
       15    0.000    0.000    0.000    0.000 loader.py:150(_is_section_key)
        1    0.000    0.000    0.000    0.000 loader.py:158(Config)
        6    0.000    0.000    0.000    0.000 loader.py:161(__init__)
        6    0.000    0.000    0.000    0.000 loader.py:165(_ensure_subconfig)
        1    0.000    0.000    0.004    0.004 loader.py:2(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
       11    0.000    0.000    0.000    0.000 loader.py:252(__getitem__)
       11    0.000    0.000    0.000    0.000 loader.py:268(__setitem__)
        1    0.000    0.000    0.000    0.000 loader.py:27(ConfigError)
       11    0.000    0.000    0.000    0.000 loader.py:275(__getattr__)
       11    0.000    0.000    0.000    0.000 loader.py:283(__setattr__)
        1    0.000    0.000    0.000    0.000 loader.py:30(ConfigLoaderError)
        1    0.000    0.000    0.000    0.000 loader.py:305(ConfigLoader)
        1    0.000    0.000    0.000    0.000 loader.py:33(ConfigFileNotFound)
        1    0.000    0.000    0.000    0.000 loader.py:36(ArgumentError)
        1    0.000    0.000    0.000    0.000 loader.py:360(FileConfigLoader)
        1    0.000    0.000    0.000    0.000 loader.py:387(JSONFileConfigLoader)
        1    0.000    0.000    0.000    0.000 loader.py:443(PyFileConfigLoader)
        1    0.000    0.000    0.000    0.000 loader.py:49(ArgumentParser)
        1    0.000    0.000    0.000    0.000 loader.py:492(CommandLineConfigLoader)
        1    0.000    0.000    0.000    0.000 loader.py:547(KeyValueConfigLoader)
        1    0.000    0.000    0.000    0.000 loader.py:63(LazyConfigValue)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:688(ArgParseConfigLoader)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
        1    0.000    0.000    0.000    0.000 loader.py:775(KVArgParseConfigLoader)
       66    0.000    0.000    0.000    0.000 locale.py:384(normalize)
        1    0.000    0.000    0.000    0.000 locks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:101(Lock)
        1    0.000    0.000    0.000    0.000 locks.py:13(_ContextManager)
        1    0.000    0.000    0.000    0.000 locks.py:234(Event)
        1    0.000    0.000    0.000    0.000 locks.py:299(Condition)
        1    0.000    0.000    0.000    0.000 locks.py:418(Semaphore)
        1    0.000    0.000    0.000    0.000 locks.py:47(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 locks.py:493(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 log.py:1(<module>)
        1    0.000    0.000    0.000    0.000 log.py:3(<module>)
        1    0.000    0.000    0.000    0.000 logger.py:2(<module>)
        1    0.000    0.000    0.000    0.000 logger.py:26(Logger)
        1    0.000    0.000    0.002    0.002 logging.py:2(<module>)
        1    0.000    0.000    0.002    0.002 logging.py:28(LoggingMagics)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.001    0.001 lzma.py:9(<module>)
        1    0.000    0.000    0.000    0.000 machar.py:18(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.001    0.001 macro.py:1(<module>)
        1    0.000    0.000    0.000    0.000 macro.py:16(Macro)
       92    0.000    0.000    0.000    0.000 magic.py:112(record_magic)
        6    0.000    0.000    0.000    0.000 magic.py:135(validate_type)
        3    0.000    0.000    0.000    0.000 magic.py:178(_method_magic_marker)
       92    0.001    0.000    0.038    0.000 magic.py:186(magic_deco)
        4    0.000    0.000    0.002    0.001 magic.py:198(mark)
        3    0.000    0.000    0.001    0.000 magic.py:212(_function_magic_marker)
        4    0.000    0.000    0.000    0.000 magic.py:271(no_var_expand)
        1    0.000    0.000    0.054    0.054 magic.py:3(<module>)
        1    0.000    0.000    0.000    0.000 magic.py:304(MagicsManager)
        1    0.000    0.000    0.000    0.000 magic.py:480(Magics)
        1    0.000    0.000    0.000    0.000 magic.py:50(Bunch)
        1    0.000    0.000    0.000    0.000 magic.py:664(MagicAlias)
        2    0.000    0.000    0.000    0.000 magic.py:77(needs_local_scope)
       20    0.000    0.000    0.000    0.000 magic.py:86(magics_class)
       11    0.000    0.000    0.000    0.000 magic_arguments.py:102(add_usage)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:105(MagicArgumentParser)
       11    0.000    0.000    0.010    0.001 magic_arguments.py:108(__init__)
       11    0.000    0.000    0.039    0.004 magic_arguments.py:139(construct_parser)
       11    0.000    0.000    0.000    0.000 magic_arguments.py:167(real_name)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:176(ArgDecorator)
       37    0.000    0.000    0.000    0.000 magic_arguments.py:180(__call__)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:193(magic_arguments)
       11    0.000    0.000    0.000    0.000 magic_arguments.py:198(__init__)
       11    0.000    0.000    0.039    0.004 magic_arguments.py:201(__call__)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:213(ArgMethodWrapper)
       36    0.000    0.000    0.000    0.000 magic_arguments.py:224(__init__)
       37    0.000    0.000    0.006    0.000 magic_arguments.py:228(add_to_parser)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:237(argument)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:245(defaults)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:253(argument_group)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:265(kwds)
        1    0.000    0.000    0.005    0.005 magic_arguments.py:45(<module>)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:64(MagicHelpFormatter)
       11    0.000    0.000    0.002    0.000 magic_arguments.py:69(_fill_text)
       72    0.000    0.000    0.001    0.000 magic_arguments.py:73(_format_action_invocation)
        1    0.000    0.000    0.004    0.004 magics.py:1(<module>)
        1    0.000    0.000    0.003    0.003 magics.py:38(TerminalMagics)
        1    0.000    0.000    0.006    0.006 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000    0.000    0.000 margins.py:122(ConditionalMargin)
        1    0.000    0.000    0.000    0.000 margins.py:145(ScrollbarMargin)
        1    0.000    0.000    0.000    0.000 margins.py:216(PromptMargin)
        1    0.000    0.000    0.000    0.000 margins.py:27(Margin)
        1    0.000    0.000    0.000    0.000 margins.py:3(<module>)
        1    0.000    0.000    0.000    0.000 margins.py:61(NumberedMargin)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:24(memmap)
        1    0.000    0.000    0.831    0.831 memory_profiler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:1101(profile)
        1    0.000    0.000    4.781    4.781 memory_profiler.py:1110(wrapper)
        2    0.000    0.000    0.000    0.000 memory_profiler.py:1126(choose_backend)
        8    0.000    0.000    0.000    0.000 memory_profiler.py:1138(<genexpr>)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:1199(LogFile)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:194(MemTimer)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:470(_TimeStamperCM)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:496(TimeStamper)
       90    0.000    0.000    0.000    0.000 memory_profiler.py:56(<lambda>)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:596(CodeMap)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:597(__init__)
        1    0.000    0.000    0.289    0.289 memory_profiler.py:602(add)
        2    0.000    0.000    0.000    0.000 memory_profiler.py:641(items)
       91    0.000    0.000    0.000    0.000 memory_profiler.py:647(<genexpr>)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:651(LineProfiler)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:654(__init__)
        1    0.000    0.000    0.289    0.289 memory_profiler.py:665(__call__)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:67(MemitResult)
        1    0.000    0.000    0.289    0.289 memory_profiler.py:680(add_function)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:692(wrap_function)
        1    0.004    0.004    4.490    4.490 memory_profiler.py:696(f)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:715(enable_by_count)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:722(disable_by_count)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:782(enable)
        1    0.000    0.000    0.000    0.000 memory_profiler.py:789(disable)
        1    0.000    0.000    0.001    0.001 memory_profiler.py:793(show_results)
        1    0.000    0.000    0.001    0.001 memory_profiler.py:830(MemoryProfilerMagics)
        2    0.000    0.000    0.001    0.000 menus.py:1(<module>)
        1    0.000    0.000    0.000    0.000 menus.py:212(CompletionsMenu)
        1    0.000    0.000    0.000    0.000 menus.py:237(MultiColumnCompletionMenuControl)
        1    0.000    0.000    0.000    0.000 menus.py:26(MenuContainer)
        1    0.000    0.000    0.000    0.000 menus.py:300(MenuItem)
        1    0.000    0.000    0.000    0.000 menus.py:34(CompletionsMenuControl)
        1    0.000    0.000    0.000    0.000 menus.py:511(MultiColumnCompletionsMenu)
        1    0.000    0.000    0.000    0.000 menus.py:557(_SelectedCompletionMetaControl)
        1    0.000    0.000    0.001    0.001 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 message.py:1159(EmailMessage)
        1    0.000    0.000    0.004    0.004 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 message.py:945(MIMEPart)
        1    0.000    0.000    0.001    0.001 mimetypes.py:24(<module>)
        1    0.000    0.000    0.000    0.000 mimetypes.py:375(_default_mime_types)
        1    0.000    0.000    0.000    0.000 mimetypes.py:58(MimeTypes)
       14    0.000    0.000    0.000    0.000 minicompat.py:101(defproperty)
        1    0.000    0.000    0.000    0.000 minicompat.py:5(<module>)
        1    0.000    0.000    0.000    0.000 minicompat.py:50(NodeList)
        1    0.000    0.000    0.000    0.000 minicompat.py:74(EmptyNodeList)
        1    0.000    0.000    0.000    0.000 minidom.py:1065(Text)
        1    0.000    0.000    0.000    0.000 minidom.py:1174(Comment)
        1    0.000    0.000    0.000    0.000 minidom.py:1188(CDATASection)
        1    0.000    0.000    0.000    0.000 minidom.py:1200(ReadOnlySequentialNamedNodeMap)
        1    0.000    0.000    0.000    0.000 minidom.py:1266(Identified)
        1    0.000    0.000    0.000    0.000 minidom.py:1281(DocumentType)
        1    0.000    0.000    0.000    0.000 minidom.py:1341(Entity)
        1    0.000    0.000    0.000    0.000 minidom.py:1381(Notation)
        1    0.000    0.000    0.000    0.000 minidom.py:1390(DOMImplementation)
        1    0.000    0.000    0.000    0.000 minidom.py:1469(ElementInfo)
        1    0.000    0.000    0.000    0.000 minidom.py:1519(Document)
        1    0.000    0.000    0.006    0.006 minidom.py:16(<module>)
        1    0.000    0.000    0.000    0.000 minidom.py:326(DocumentFragment)
        1    0.000    0.000    0.000    0.000 minidom.py:34(Node)
        1    0.000    0.000    0.000    0.000 minidom.py:344(Attr)
        1    0.000    0.000    0.000    0.000 minidom.py:470(NamedNodeMap)
        1    0.000    0.000    0.000    0.000 minidom.py:639(TypeInfo)
        1    0.000    0.000    0.000    0.000 minidom.py:642(__init__)
        1    0.000    0.000    0.000    0.000 minidom.py:661(Element)
        1    0.000    0.000    0.000    0.000 minidom.py:924(Childless)
        1    0.000    0.000    0.000    0.000 minidom.py:965(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 minidom.py:991(CharacterData)
        1    0.000    0.000    0.000    0.000 mixed.py:120(MixedObjectFilter)
        1    0.000    0.000    0.000    0.000 mixed.py:28(MixedObject)
        1    0.000    0.000    0.001    0.001 mixed.py:3(<module>)
        1    0.000    0.000    0.000    0.000 mixed.py:80(MixedName)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
       14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        1    0.000    0.000    0.002    0.002 modeline.py:10(<module>)
        1    0.000    0.000    0.001    0.001 module.py:1(<module>)
